created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2026-02-27T00:10:00+01:00,325,10.06,92.20,0.000,0.000,988.64,,,,
2026-02-27T00:20:00+01:00,326,9.89,92.46,0.000,0.000,988.64,,,,
2026-02-27T00:30:00+01:00,327,9.79,92.77,0.000,0.000,988.66,,,,
2026-02-27T00:40:00+01:00,328,9.70,92.84,0.000,0.000,988.68,,,,
2026-02-27T00:50:00+01:00,329,9.62,93.51,0.000,0.000,988.68,,,,
2026-02-27T01:00:00+01:00,330,9.64,93.62,0.000,0.000,988.67,,,,
2026-02-27T01:10:00+01:00,331,9.54,93.54,0.000,0.000,988.63,,,,
2026-02-27T01:20:00+01:00,332,9.52,94.15,0.000,0.000,988.59,,,,
2026-02-27T01:30:00+01:00,333,9.67,94.45,0.000,0.000,988.53,,,,
2026-02-27T01:40:00+01:00,334,9.70,94.44,0.000,0.000,988.47,,,,
2026-02-27T01:50:00+01:00,335,9.68,94.41,0.000,0.000,988.41,,,,
2026-02-27T02:00:00+01:00,336,9.77,94.67,0.000,0.000,988.38,,,,
2026-02-27T02:10:00+01:00,337,9.93,94.29,0.000,0.000,988.35,,,,
2026-02-27T02:20:00+01:00,338,10.06,94.56,0.000,0.000,988.32,,,,
2026-02-27T02:30:00+01:00,339,10.14,94.18,0.000,0.000,988.27,,,,
2026-02-27T02:40:00+01:00,340,10.19,94.82,0.000,0.000,988.19,,,,
2026-02-27T02:50:00+01:00,341,10.16,95.30,0.000,0.000,988.09,,,,
2026-02-27T03:00:00+01:00,342,10.14,95.06,0.000,0.000,988.04,,,,
2026-02-27T03:10:00+01:00,343,10.10,95.05,0.000,0.000,987.96,,,,
2026-02-27T03:20:00+01:00,344,9.95,95.88,0.000,0.000,987.89,,,,
2026-02-27T03:30:00+01:00,345,9.72,95.24,0.000,0.000,987.84,,,,
2026-02-27T03:40:00+01:00,346,9.65,95.07,0.000,0.000,987.82,,,,
2026-02-27T03:50:00+01:00,347,9.57,95.69,0.000,0.000,987.79,,,,
2026-02-27T04:00:00+01:00,348,9.48,96.32,0.000,0.000,987.76,,,,
2026-02-27T04:10:00+01:00,349,9.41,96.80,0.000,0.000,987.73,,,,
2026-02-27T04:20:00+01:00,350,9.38,97.02,0.000,0.000,987.72,,,,
2026-02-27T04:30:00+01:00,351,9.13,97.94,0.000,0.000,987.71,,,,
2026-02-27T04:40:00+01:00,352,9.12,98.02,0.000,0.000,987.69,,,,
2026-02-27T04:50:00+01:00,353,8.99,98.24,0.000,0.000,987.68,,,,
2026-02-27T05:00:00+01:00,354,9.09,97.48,0.000,0.000,987.68,,,,
2026-02-27T05:10:00+01:00,355,8.98,98.06,0.000,0.000,987.67,,,,
2026-02-27T05:20:00+01:00,356,8.98,97.92,0.000,0.000,987.65,,,,
2026-02-27T05:30:00+01:00,357,8.99,98.12,0.000,0.000,987.63,,,,
2026-02-27T05:40:00+01:00,358,8.88,97.57,0.000,0.000,987.60,,,,
2026-02-27T05:50:00+01:00,359,8.92,97.13,0.000,0.000,987.58,,,,
2026-02-27T06:00:00+01:00,360,8.48,98.83,0.000,0.000,987.59,,,,
2026-02-27T06:10:00+01:00,361,8.42,99.19,0.000,0.000,987.59,,,,
2026-02-27T06:20:00+01:00,362,8.41,98.30,0.000,0.000,987.59,,,,
2026-02-27T06:30:00+01:00,363,8.37,99.14,0.000,0.000,987.62,,,,
2026-02-27T06:40:00+01:00,364,8.48,98.16,0.000,0.000,987.64,,,,
2026-02-27T06:50:00+01:00,365,8.41,97.72,0.000,0.000,987.66,,,,
2026-02-27T07:00:00+01:00,366,8.27,98.08,0.000,0.000,987.69,,,,
2026-02-27T07:10:00+01:00,367,8.17,99.29,0.000,0.000,987.73,,,,
2026-02-27T07:20:00+01:00,368,8.23,98.82,0.000,0.000,987.76,,,,
2026-02-27T07:30:00+01:00,369,8.31,98.87,0.000,0.000,987.78,,,,
2026-02-27T07:40:00+01:00,370,8.59,98.37,0.000,0.000,987.81,,,,
2026-02-27T07:50:00+01:00,371,8.72,98.19,0.000,0.000,987.84,,,,
2026-02-27T08:00:00+01:00,372,8.72,98.60,0.000,0.000,987.89,,,,
2026-02-27T08:10:00+01:00,373,8.83,98.78,0.000,0.000,987.94,,,,
2026-02-27T08:20:00+01:00,374,8.54,99.54,0.000,0.000,987.99,,,,
2026-02-27T08:30:00+01:00,375,8.37,99.94,0.000,0.000,988.03,,,,
2026-02-27T08:40:00+01:00,376,8.45,99.65,0.000,0.000,988.08,,,,
2026-02-27T08:50:00+01:00,377,8.57,99.33,0.000,0.000,988.12,,,,
2026-02-27T09:00:00+01:00,378,8.75,99.15,0.000,0.000,988.14,,,,
2026-02-27T09:10:00+01:00,379,8.82,99.36,0.000,0.000,988.17,,,,
2026-02-27T09:20:00+01:00,380,9.03,98.74,0.000,0.000,988.21,,,,
2026-02-27T09:30:00+01:00,381,9.09,98.00,0.000,0.000,988.23,,,,
2026-02-27T09:40:00+01:00,382,9.16,99.12,0.000,0.000,988.25,,,,
2026-02-27T09:50:00+01:00,383,9.13,98.59,0.000,0.000,988.26,,,,
2026-02-27T10:00:00+01:00,384,9.16,98.97,0.000,0.000,988.26,,,,
2026-02-27T10:10:00+01:00,385,9.45,97.41,0.000,0.000,988.28,,,,
2026-02-27T10:20:00+01:00,386,9.81,96.72,0.000,0.000,988.29,,,,
2026-02-27T10:30:00+01:00,387,9.81,96.17,0.000,0.000,988.31,,,,
2026-02-27T10:40:00+01:00,388,9.98,95.68,0.000,0.000,988.33,,,,
2026-02-27T10:50:00+01:00,389,10.09,96.38,0.000,0.000,988.36,,,,
2026-02-27T11:00:00+01:00,390,10.05,95.74,0.000,0.000,988.41,,,,
2026-02-27T11:10:00+01:00,391,10.19,95.82,0.000,0.000,988.46,,,,
2026-02-27T11:20:00+01:00,392,10.01,96.24,0.000,0.000,988.50,,,,
2026-02-27T11:30:00+01:00,393,10.12,95.83,0.000,0.000,988.53,,,,
2026-02-27T11:40:00+01:00,394,10.34,93.93,0.000,0.000,988.56,,,,
2026-02-27T11:50:00+01:00,395,10.74,94.38,0.000,0.000,988.58,,,,
2026-02-27T12:00:00+01:00,396,11.23,91.52,0.000,0.000,988.59,,,,
2026-02-27T12:10:00+01:00,397,11.74,91.08,0.000,0.000,988.58,,,,
2026-02-27T12:20:00+01:00,398,11.85,88.02,0.000,0.000,988.55,,,,
2026-02-27T12:30:00+01:00,399,12.22,86.11,0.000,0.000,988.50,,,,
2026-02-27T12:40:00+01:00,400,12.33,86.53,0.000,0.000,988.43,,,,
2026-02-27T12:50:00+01:00,401,12.59,84.82,0.000,0.000,988.34,,,,
2026-02-27T13:00:00+01:00,402,12.91,83.96,0.000,0.000,988.27,,,,
2026-02-27T13:10:00+01:00,403,13.28,82.88,0.000,0.000,988.18,,,,
2026-02-27T13:20:00+01:00,404,12.81,83.31,0.000,0.000,988.08,,,,
2026-02-27T13:30:00+01:00,405,12.79,83.96,0.000,0.000,987.97,,,,
2026-02-27T13:40:00+01:00,406,12.72,84.37,0.000,0.000,987.88,,,,
2026-02-27T13:50:00+01:00,407,13.03,81.26,0.000,0.000,987.78,,,,
2026-02-27T14:00:00+01:00,408,13.12,82.10,0.000,0.000,987.69,,,,
2026-02-27T14:10:00+01:00,409,13.16,80.50,0.000,0.000,987.59,,,,
2026-02-27T14:20:00+01:00,410,14.27,77.96,0.000,0.000,987.50,,,,
2026-02-27T14:30:00+01:00,411,13.91,78.31,0.000,0.000,987.41,,,,
2026-02-27T14:40:00+01:00,412,13.86,77.85,0.000,0.000,987.33,,,,
2026-02-27T14:50:00+01:00,413,14.35,76.60,0.000,0.000,987.25,,,,
2026-02-27T15:00:00+01:00,414,14.15,76.19,0.000,0.000,987.15,,,,
2026-02-27T15:10:00+01:00,415,15.14,74.04,0.000,0.000,987.07,,,,
2026-02-27T15:20:00+01:00,416,14.69,75.89,0.000,0.000,986.99,,,,
2026-02-27T15:30:00+01:00,417,15.26,75.03,0.000,0.000,986.92,,,,
2026-02-27T15:40:00+01:00,418,15.79,72.28,0.000,0.000,986.81,,,,
2026-02-27T15:50:00+01:00,419,16.06,69.63,0.000,0.000,986.69,,,,
2026-02-27T16:00:00+01:00,420,16.51,68.63,0.000,0.000,986.58,,,,
2026-02-27T16:10:00+01:00,421,15.93,69.16,0.000,0.000,986.45,,,,
2026-02-27T16:20:00+01:00,422,16.35,67.62,0.000,0.000,986.34,,,,
2026-02-27T16:30:00+01:00,423,16.44,68.60,0.000,0.000,986.25,,,,
2026-02-27T16:40:00+01:00,424,16.44,68.05,0.000,0.000,986.15,,,,
2026-02-27T16:50:00+01:00,425,15.81,69.60,0.000,0.000,986.08,,,,
2026-02-27T17:00:00+01:00,426,14.65,72.59,0.000,0.000,986.03,,,,
2026-02-27T17:10:00+01:00,427,14.39,74.15,0.000,0.000,986.01,,,,
2026-02-27T17:20:00+01:00,428,13.97,75.65,0.000,0.000,986.02,,,,
2026-02-27T17:30:00+01:00,429,13.77,76.73,0.000,0.000,986.03,,,,
2026-02-27T17:40:00+01:00,430,13.43,78.48,0.000,0.000,986.04,,,,
2026-02-27T17:50:00+01:00,431,13.23,79.51,0.000,0.000,986.02,,,,
2026-02-27T18:00:00+01:00,432,12.94,79.83,0.000,0.000,986.01,,,,
2026-02-27T18:10:00+01:00,433,12.64,81.32,0.000,0.000,986.02,,,,
2026-02-27T18:20:00+01:00,434,12.55,81.44,0.000,0.000,986.04,,,,
2026-02-27T18:30:00+01:00,435,12.43,81.90,0.000,0.000,986.06,,,,
2026-02-27T18:40:00+01:00,436,12.33,82.10,0.000,0.000,986.10,,,,
2026-02-27T18:50:00+01:00,437,12.33,82.64,0.000,0.000,986.14,,,,
2026-02-27T19:00:00+01:00,438,12.32,82.17,0.000,0.000,986.18,,,,
2026-02-27T19:10:00+01:00,439,12.29,82.55,0.000,0.000,986.22,,,,
2026-02-27T19:20:00+01:00,440,12.15,82.99,0.000,0.000,986.24,,,,
2026-02-27T19:30:00+01:00,441,12.15,82.12,0.000,0.000,986.27,,,,
2026-02-27T19:40:00+01:00,442,12.06,82.43,0.000,0.000,986.29,,,,
2026-02-27T19:50:00+01:00,443,12.05,82.35,0.000,0.000,986.30,,,,
2026-02-27T20:00:00+01:00,444,12.04,82.11,0.000,0.000,986.32,,,,
2026-02-27T20:10:00+01:00,445,11.97,82.02,0.000,0.000,986.33,,,,
2026-02-27T20:20:00+01:00,446,11.97,82.22,0.000,0.000,986.31,,,,
2026-02-27T20:30:00+01:00,447,11.94,81.84,0.000,0.000,986.30,,,,
2026-02-27T20:40:00+01:00,448,11.91,81.96,0.000,0.000,986.30,,,,
2026-02-27T20:50:00+01:00,449,11.90,82.46,0.000,0.000,986.31,,,,
2026-02-27T21:00:00+01:00,450,11.81,82.53,0.000,0.000,986.32,,,,
2026-02-27T21:10:00+01:00,451,11.82,82.60,0.000,0.000,986.34,,,,
2026-02-27T21:20:00+01:00,452,11.70,82.78,0.000,0.000,986.36,,,,
2026-02-27T21:30:00+01:00,453,11.60,82.99,0.000,0.000,986.39,,,,
2026-02-27T21:40:00+01:00,454,11.71,81.99,0.000,0.000,986.42,,,,
2026-02-27T21:50:00+01:00,455,11.71,81.44,0.000,0.000,986.46,,,,
2026-02-27T22:00:00+01:00,456,11.70,81.75,0.000,0.000,986.49,,,,
2026-02-27T22:10:00+01:00,457,11.56,82.64,0.000,0.000,986.52,,,,
2026-02-27T22:20:00+01:00,458,11.59,83.07,0.000,0.000,986.54,,,,
2026-02-27T22:30:00+01:00,459,11.59,82.94,0.000,0.000,986.57,,,,
2026-02-27T22:40:00+01:00,460,11.60,83.07,0.000,0.000,986.57,,,,
2026-02-27T22:50:00+01:00,461,11.52,83.13,0.000,0.000,986.58,,,,
2026-02-27T23:00:00+01:00,462,11.49,83.16,0.000,0.000,986.60,,,,
2026-02-27T23:10:00+01:00,463,11.50,84.07,0.000,0.000,986.58,,,,
2026-02-27T23:20:00+01:00,464,11.42,84.85,0.000,0.000,986.57,,,,
2026-02-27T23:30:00+01:00,465,11.39,84.20,0.000,0.000,986.57,,,,
2026-02-27T23:40:00+01:00,466,11.37,83.65,0.000,0.000,986.56,,,,
2026-02-27T23:50:00+01:00,467,11.37,84.03,0.000,0.000,986.55,,,,
2026-02-28T00:00:00+01:00,468,11.30,84.48,0.000,0.000,986.55,,,,
2026-02-28T00:10:00+01:00,469,11.32,84.60,0.000,0.000,986.50,,,,
2026-02-28T00:20:01+01:00,470,11.33,83.81,0.000,0.000,986.46,,,,
2026-02-28T00:30:00+01:00,471,11.20,84.12,0.000,0.000,986.44,,,,
2026-02-28T00:40:00+01:00,472,11.18,83.97,0.000,0.000,986.43,,,,
2026-02-28T00:50:00+01:00,473,11.11,84.64,0.000,0.000,986.41,,,,
2026-02-28T01:00:04+01:00,474,11.11,84.82,0.000,0.000,986.40,,,,
2026-02-28T01:10:00+01:00,475,11.02,84.99,0.000,0.000,986.41,,,,
2026-02-28T01:20:00+01:00,476,10.98,85.36,0.000,0.000,986.40,,,,
2026-02-28T01:30:00+01:00,477,10.94,85.61,0.000,0.000,986.39,,,,
2026-02-28T01:40:05+01:00,478,10.94,85.52,0.000,0.000,986.36,,,,
2026-02-28T01:50:00+01:00,479,10.89,85.29,0.000,0.000,986.32,,,,
2026-02-28T02:00:00+01:00,480,10.88,85.58,0.000,0.000,986.27,,,,
2026-02-28T02:10:00+01:00,481,10.88,85.95,0.000,0.000,986.22,,,,
2026-02-28T02:20:00+01:00,482,10.88,85.62,0.000,0.000,986.14,,,,
2026-02-28T02:30:03+01:00,483,10.87,85.78,0.000,0.000,986.07,,,,
2026-02-28T02:40:00+01:00,484,10.68,86.55,0.000,0.000,985.99,,,,
2026-02-28T02:50:00+01:00,485,10.82,86.14,0.000,0.000,985.90,,,,
2026-02-28T03:00:00+01:00,486,10.79,86.64,0.000,0.000,985.83,,,,
2026-02-28T03:10:06+01:00,487,10.77,86.78,0.000,0.000,985.74,,,,
2026-02-28T03:20:01+01:00,488,10.82,86.88,0.000,0.000,985.69,,,,
2026-02-28T03:30:00+01:00,489,10.74,87.47,0.000,0.000,985.65,,,,
2026-02-28T03:40:00+01:00,490,10.68,87.76,0.000,0.000,985.61,,,,
2026-02-28T03:50:00+01:00,491,10.77,87.70,0.000,0.000,985.57,,,,
2026-02-28T04:00:04+01:00,492,10.72,87.65,0.000,0.000,985.56,,,,
2026-02-28T04:10:00+01:00,493,10.74,88.31,0.000,0.000,985.55,,,,
2026-02-28T04:20:00+01:00,494,10.68,88.65,0.000,0.000,985.54,,,,
2026-02-28T04:30:00+01:00,495,10.56,88.88,0.000,0.000,985.54,,,,
2026-02-28T04:40:00+01:00,496,10.61,88.52,0.000,0.000,985.56,,,,
2026-02-28T04:50:02+01:00,497,10.53,88.88,0.000,0.000,985.56,,,,
2026-02-28T05:00:00+01:00,498,10.47,88.82,0.000,0.000,985.56,,,,
2026-02-28T05:10:00+01:00,499,10.39,89.48,0.000,0.000,985.57,,,,
2026-02-28T05:20:00+01:00,500,10.34,89.83,0.000,0.000,985.58,,,,
2026-02-28T05:30:06+01:00,501,10.40,89.78,0.000,0.000,985.58,,,,
2026-02-28T05:40:01+01:00,502,10.33,89.26,0.000,0.000,985.59,,,,
2026-02-28T05:50:00+01:00,503,10.26,89.87,0.000,0.000,985.61,,,,
2026-02-28T06:00:00+01:00,504,10.36,88.68,0.000,0.000,985.62,,,,
2026-02-28T06:10:00+01:00,505,10.33,89.70,0.000,0.000,985.61,,,,
2026-02-28T06:20:05+01:00,506,10.34,89.22,0.000,0.000,985.61,,,,
2026-02-28T06:30:00+01:00,507,10.33,89.55,0.000,0.000,985.57,,,,
2026-02-28T06:40:00+01:00,508,10.29,89.48,0.000,0.000,985.56,,,,
2026-02-28T06:50:00+01:00,509,10.29,89.95,0.000,0.000,985.54,,,,
2026-02-28T07:00:00+01:00,510,10.29,89.64,0.000,0.000,985.51,,,,
2026-02-28T07:10:03+01:00,511,10.24,90.08,0.000,0.000,985.50,,,,
2026-02-28T07:20:00+01:00,512,10.28,89.75,0.000,0.000,985.51,,,,
2026-02-28T07:30:00+01:00,513,10.39,89.63,0.000,0.000,985.56,,,,
2026-02-28T07:40:00+01:00,514,10.47,89.86,0.000,0.000,985.62,,,,
2026-02-28T07:50:00+01:00,515,10.49,89.85,0.000,0.000,985.69,,,,
2026-02-28T08:00:01+01:00,516,10.51,89.83,0.000,0.000,985.75,,,,
2026-02-28T08:10:00+01:00,517,10.65,89.89,0.000,0.000,985.82,,,,
2026-02-28T08:20:00+01:00,518,10.81,89.09,0.000,0.000,985.90,,,,
2026-02-28T08:30:00+01:00,519,11.08,88.54,0.000,0.000,985.97,,,,
2026-02-28T08:40:05+01:00,520,11.14,87.89,0.000,0.000,986.04,,,,
2026-02-28T08:50:00+01:00,521,11.27,87.60,0.000,0.000,986.09,,,,
2026-02-28T09:00:00+01:00,522,11.43,87.56,0.000,0.000,986.14,,,,
2026-02-28T09:10:00+01:00,523,11.49,87.98,0.000,0.000,986.18,,,,
2026-02-28T09:20:00+01:00,524,11.54,85.78,0.000,0.000,986.22,,,,
2026-02-28T09:30:03+01:00,525,11.46,85.47,0.000,0.000,986.25,,,,
2026-02-28T09:40:00+01:00,526,11.64,83.80,0.000,0.000,986.31,,,,
2026-02-28T09:50:00+01:00,527,12.11,80.25,0.000,0.000,986.33,,,,
2026-02-28T10:00:00+01:00,528,11.98,80.12,0.000,0.000,986.35,,,,
2026-02-28T10:10:00+01:00,529,12.05,80.99,0.000,0.000,986.36,,,,
2026-02-28T10:20:01+01:00,530,12.25,79.34,0.000,0.000,986.39,,,,
2026-02-28T10:30:00+01:00,531,12.33,79.71,0.000,0.000,986.41,,,,
2026-02-28T10:40:00+01:00,532,12.43,77.06,0.000,0.000,986.41,,,,
2026-02-28T10:50:00+01:00,533,12.49,75.23,0.000,0.000,986.41,,,,
2026-02-28T11:00:00+01:00,534,12.59,74.25,0.000,0.000,986.41,,,,
2026-02-28T11:10:00+01:00,535,12.64,72.87,0.000,0.000,986.40,,,,
2026-02-28T11:20:00+01:00,536,12.81,72.37,0.000,0.000,986.36,,,,
2026-02-28T11:30:00+01:00,537,12.80,72.47,0.000,0.000,986.32,,,,
2026-02-28T11:40:00+01:00,538,12.77,72.12,0.000,0.000,986.32,,,,
2026-02-28T11:50:00+01:00,539,13.22,69.40,0.000,0.000,986.31,,,,
2026-02-28T12:00:00+01:00,540,13.42,70.46,0.000,0.000,986.28,,,,
2026-02-28T12:10:00+01:00,541,13.43,69.92,0.000,0.000,986.24,,,,
2026-02-28T12:20:00+01:00,542,13.89,66.92,0.000,0.000,986.20,,,,
2026-02-28T12:30:00+01:00,543,13.60,66.96,0.000,0.000,986.17,,,,
2026-02-28T12:40:00+01:00,544,13.77,65.35,0.000,0.000,986.12,,,,
2026-02-28T12:50:00+01:00,545,14.15,64.80,0.000,0.000,986.05,,,,
2026-02-28T13:00:00+01:00,546,13.63,65.42,0.000,0.000,986.00,,,,
2026-02-28T13:10:00+01:00,547,13.77,65.76,0.000,0.000,985.93,,,,
2026-02-28T13:20:00+01:00,548,14.08,65.36,0.000,0.000,985.87,,,,
2026-02-28T13:30:00+01:00,549,14.04,65.16,0.000,0.000,985.81,,,,
2026-02-28T13:40:00+01:00,550,14.68,65.29,0.000,0.000,985.74,,,,
2026-02-28T13:50:00+01:00,551,14.17,64.84,0.000,0.000,985.67,,,,
2026-02-28T14:00:00+01:00,552,14.03,65.46,0.000,0.000,985.59,,,,
2026-02-28T14:10:00+01:00,553,14.03,63.60,0.000,0.000,985.51,,,,
2026-02-28T14:20:00+01:00,554,14.11,64.28,0.000,0.000,985.42,,,,
2026-02-28T14:30:00+01:00,555,14.10,64.45,0.000,0.000,985.34,,,,
2026-02-28T14:40:00+01:00,556,14.11,65.70,0.000,0.000,985.24,,,,
2026-02-28T14:50:00+01:00,557,13.94,63.76,0.000,0.000,985.18,,,,
2026-02-28T15:00:00+01:00,558,14.04,64.25,0.000,0.000,985.11,,,,
2026-02-28T15:10:00+01:00,559,14.00,64.64,0.000,0.000,985.06,,,,
2026-02-28T15:20:00+01:00,560,15.17,62.23,0.000,0.000,985.00,,,,
2026-02-28T15:30:00+01:00,561,16.16,57.78,0.000,0.000,984.94,,,,
2026-02-28T15:40:00+01:00,562,16.82,56.30,0.000,0.000,984.91,,,,
2026-02-28T15:50:00+01:00,563,16.41,57.38,0.000,0.000,984.87,,,,
2026-02-28T16:00:00+01:00,564,16.83,55.14,0.000,0.000,984.82,,,,
2026-02-28T16:10:00+01:00,565,16.37,55.49,0.000,0.000,984.76,,,,
2026-02-28T16:20:00+01:00,566,16.54,55.62,0.000,0.000,984.71,,,,
2026-02-28T16:30:00+01:00,567,16.30,55.92,0.000,0.000,984.65,,,,
2026-02-28T16:40:00+01:00,568,15.93,57.23,0.000,0.000,984.61,,,,
2026-02-28T16:50:00+01:00,569,15.89,56.75,0.000,0.000,984.58,,,,
2026-02-28T17:00:00+01:00,570,15.61,57.15,0.000,0.000,984.55,,,,
2026-02-28T17:10:00+01:00,571,15.85,56.97,0.000,0.000,984.54,,,,
2026-02-28T17:20:00+01:00,572,15.23,58.27,0.000,0.000,984.49,,,,
2026-02-28T17:30:00+01:00,573,14.14,62.45,0.000,0.000,984.47,,,,
2026-02-28T17:40:00+01:00,574,13.65,63.81,0.000,0.000,984.44,,,,
2026-02-28T17:50:00+01:00,575,13.25,64.38,0.000,0.000,984.43,,,,
2026-02-28T18:00:00+01:00,576,12.57,68.81,0.000,0.000,984.42,,,,
2026-02-28T18:10:00+01:00,577,12.12,69.18,0.000,0.000,984.43,,,,
2026-02-28T18:20:00+01:00,578,11.59,70.80,0.000,0.000,984.43,,,,
2026-02-28T18:30:00+01:00,579,11.22,71.48,0.000,0.000,984.42,,,,
2026-02-28T18:40:00+01:00,580,11.05,72.10,0.000,0.000,984.43,,,,
2026-02-28T18:50:00+01:00,581,10.92,72.14,0.000,0.000,984.44,,,,
2026-02-28T19:00:00+01:00,582,10.96,71.54,0.000,0.000,984.45,,,,
2026-02-28T19:10:00+01:00,583,10.85,71.99,0.000,0.000,984.48,,,,
2026-02-28T19:20:00+01:00,584,10.71,72.66,0.000,0.000,984.50,,,,
2026-02-28T19:30:00+01:00,585,10.54,73.10,0.000,0.000,984.53,,,,
2026-02-28T19:40:00+01:00,586,10.50,73.38,0.000,0.000,984.57,,,,
2026-02-28T19:50:00+01:00,587,10.40,73.91,0.000,0.000,984.60,,,,
2026-02-28T20:00:00+01:00,588,10.30,74.44,0.000,0.000,984.64,,,,
2026-02-28T20:10:00+01:00,589,10.30,73.94,0.000,0.000,984.67,,,,
2026-02-28T20:20:00+01:00,590,10.41,73.07,0.000,0.000,984.72,,,,
2026-02-28T20:30:00+01:00,591,10.33,73.91,0.000,0.000,984.80,,,,
2026-02-28T20:40:00+01:00,592,10.29,74.89,0.000,0.000,984.88,,,,
2026-02-28T20:50:00+01:00,593,10.33,76.56,0.000,0.000,984.95,,,,
2026-02-28T21:00:00+01:00,594,10.24,77.70,0.000,0.000,985.03,,,,
2026-02-28T21:10:00+01:00,595,10.03,79.97,0.000,0.000,985.13,,,,
2026-02-28T21:20:00+01:00,596,9.89,81.06,0.000,0.000,985.22,,,,
2026-02-28T21:30:00+01:00,597,9.65,81.98,0.000,0.000,985.29,,,,
2026-02-28T21:40:00+01:00,598,9.61,82.14,0.000,0.000,985.37,,,,
2026-02-28T21:50:00+01:00,599,9.34,83.36,0.000,0.000,985.42,,,,
2026-02-28T22:00:00+01:00,600,9.12,84.56,0.000,0.000,985.47,,,,
2026-02-28T22:10:00+01:00,601,8.86,85.86,0.000,0.000,985.49,,,,
2026-02-28T22:20:00+01:00,602,8.75,86.72,0.000,0.000,985.51,,,,
2026-02-28T22:30:00+01:00,603,8.69,87.10,0.000,0.000,985.52,,,,
2026-02-28T22:40:00+01:00,604,8.78,87.10,0.000,0.000,985.54,,,,
2026-02-28T22:50:00+01:00,605,8.79,87.42,0.000,0.000,985.54,,,,
2026-02-28T23:00:00+01:00,606,8.85,87.26,0.000,0.000,985.53,,,,
2026-02-28T23:10:00+01:00,607,8.75,88.09,0.000,0.000,985.53,,,,
2026-02-28T23:20:00+01:00,608,8.67,88.44,0.000,0.000,985.51,,,,
2026-02-28T23:30:00+01:00,609,8.73,88.34,0.000,0.000,985.49,,,,
2026-02-28T23:40:00+01:00,610,8.90,88.87,0.000,0.000,985.49,,,,
2026-02-28T23:50:00+01:00,611,8.68,88.79,0.000,0.000,985.51,,,,
2026-03-01T00:00:00+01:00,612,8.42,89.71,0.000,0.000,985.52,,,,
2026-03-01T00:10:00+01:00,613,8.31,89.72,0.000,0.000,985.52,,,,
2026-03-01T00:20:00+01:00,614,8.23,90.11,0.000,0.000,985.50,,,,
2026-03-01T00:30:00+01:00,615,8.23,89.76,0.000,0.000,985.50,,,,
2026-03-01T00:40:00+01:00,616,8.20,90.31,0.000,0.000,985.52,,,,
2026-03-01T00:50:00+01:00,617,8.20,90.07,0.000,0.000,985.55,,,,
2026-03-01T01:00:00+01:00,618,8.02,90.68,0.000,0.000,985.58,,,,
2026-03-01T01:10:00+01:00,619,7.92,90.88,0.000,0.000,985.57,,,,
2026-03-01T01:20:00+01:00,620,7.85,91.40,0.000,0.000,985.54,,,,
2026-03-01T01:30:00+01:00,621,7.87,91.48,0.000,0.000,985.52,,,,
2026-03-01T01:40:00+01:00,622,7.68,91.76,0.000,0.000,985.53,,,,
2026-03-01T01:50:00+01:00,623,7.65,91.72,0.000,0.000,985.52,,,,
2026-03-01T02:00:00+01:00,624,7.66,92.24,0.000,0.000,985.47,,,,
2026-03-01T02:10:00+01:00,625,7.69,91.78,0.000,0.000,985.45,,,,
2026-03-01T02:20:00+01:00,626,7.62,91.99,0.000,0.000,985.46,,,,
2026-03-01T02:30:00+01:00,627,7.51,92.23,0.000,0.000,985.45,,,,
2026-03-01T02:40:00+01:00,628,7.50,92.33,0.000,0.000,985.43,,,,
2026-03-01T02:50:00+01:00,629,7.41,92.48,0.000,0.000,985.42,,,,
2026-03-01T03:00:00+01:00,630,7.34,92.91,0.000,0.000,985.42,,,,
2026-03-01T03:10:00+01:00,631,7.27,93.24,0.000,0.000,985.40,,,,
2026-03-01T03:20:00+01:00,632,7.24,93.45,0.000,0.000,985.37,,,,
2026-03-01T03:30:00+01:00,633,7.21,92.42,0.000,0.000,985.34,,,,
2026-03-01T03:40:00+01:00,634,7.06,93.84,0.000,0.000,985.33,,,,
2026-03-01T03:50:00+01:00,635,7.11,93.41,0.000,0.000,985.29,,,,
2026-03-01T04:00:00+01:00,636,6.95,93.47,0.000,0.000,985.27,,,,
2026-03-01T04:10:00+01:00,637,7.07,94.00,0.000,0.000,985.30,,,,
2026-03-01T04:20:00+01:00,638,6.96,94.94,0.000,0.000,985.29,,,,
2026-03-01T04:30:00+01:00,639,6.97,93.38,0.000,0.000,985.30,,,,
2026-03-01T04:40:00+01:00,640,7.21,93.89,0.000,0.000,985.32,,,,
2026-03-01T04:50:00+01:00,641,7.50,94.24,0.000,0.000,985.34,,,,
2026-03-01T05:00:00+01:00,642,7.68,93.86,0.000,0.000,985.37,,,,
2026-03-01T05:10:00+01:00,643,7.52,93.95,0.000,0.000,985.40,,,,
2026-03-01T05:20:00+01:00,644,7.66,94.08,0.000,0.000,985.46,,,,
2026-03-01T05:30:00+01:00,645,7.61,93.60,0.000,0.000,985.48,,,,
2026-03-01T05:40:00+01:00,646,7.69,93.92,0.000,0.000,985.50,,,,
2026-03-01T05:50:00+01:00,647,7.85,93.63,0.000,0.000,985.52,,,,
2026-03-01T06:00:00+01:00,648,7.61,94.69,0.000,0.000,985.55,,,,
