"ts","T","RH","prec","intens","press","entry_id"
"2026-06-08 07:10:00",16.52,77.67,0,0,982.06,14902
"2026-06-08 07:20:00",16.61,77.32,0,0,982.04,14903
"2026-06-08 07:30:00",16.72,78.06,0,0,982.04,14904
"2026-06-08 07:40:00",16.55,79.35,0,0,982.05,14905
"2026-06-08 07:50:00",16.52,79.69,0,0,982.08,14906
"2026-06-08 08:00:00",16.81,78.8,0,0,982.11,14907
"2026-06-08 08:10:00",16.95,78.22,0,0,982.1,14908
"2026-06-08 08:20:00",17.24,78.19,0,0,982.09,14909
"2026-06-08 08:30:00",17.55,79.62,0,0,982.11,14910
"2026-06-08 08:40:00",17.82,78.63,0,0,982.15,14911
"2026-06-08 08:50:00",18.05,75.8,0,0,982.21,14912
"2026-06-08 09:00:00",18.3,75.76,0,0,982.22,14913
"2026-06-08 09:10:00",18.61,74.8,0,0,982.23,14914
"2026-06-08 09:20:00",19.05,73.22,0,0,982.23,14915
"2026-06-08 09:30:00",19.35,67.97,0,0,982.25,14916
"2026-06-08 09:40:00",19.73,68,0,0,982.29,14917
"2026-06-08 09:50:00",20.07,67.21,0,0,982.3,14918
"2026-06-08 10:00:00",20.8,65.67,0,0,982.29,14919
"2026-06-08 10:10:00",21.18,63.01,0,0,982.28,14920
"2026-06-08 10:20:00",21.73,62.31,0,0,982.28,14921
"2026-06-08 10:30:00",22.24,60.34,0,0,982.28,14922
"2026-06-08 10:40:00",23.26,57.86,0,0,982.27,14923
"2026-06-08 10:50:00",23.95,56.1,0,0,982.24,14924
"2026-06-08 11:00:00",24.49,53.05,0,0,982.17,14925
"2026-06-08 11:10:00",25.39,52.22,0,0,982.13,14926
"2026-06-08 11:20:00",25.63,52.84,0,0,982.06,14927
"2026-06-08 11:30:00",25.81,51.05,0,0,981.99,14928
"2026-06-08 11:40:00",26.25,49.75,0,0,981.95,14929
"2026-06-08 11:50:00",26.38,50.59,0,0,981.91,14930
"2026-06-08 12:00:00",26.88,48.48,0,0,981.85,14931
"2026-06-08 12:10:00",27.16,44.82,0,0,981.81,14932
"2026-06-08 12:20:00",26.91,43.67,0,0,981.77,14933
"2026-06-08 12:30:00",27.28,42.89,0,0,981.71,14934
"2026-06-08 12:40:00",27.51,43.42,0,0,981.65,14935
"2026-06-08 12:50:00",28.1,40.87,0,0,981.59,14936
"2026-06-08 13:00:00",28.55,41.9,0,0,981.53,14937
"2026-06-08 13:10:00",28.01,41.77,0,0,981.47,14938
"2026-06-08 13:20:00",28.43,43.12,0,0,981.39,14939
"2026-06-08 13:30:00",28.76,44.01,0,0,981.34,14940
"2026-06-08 13:40:00",29.07,39.94,0,0,981.29,14941
"2026-06-08 13:50:00",28.66,43.74,0,0,981.22,14942
"2026-06-08 14:00:00",28.96,45.93,0,0,981.13,14943
"2026-06-08 14:10:00",29.26,42.35,0,0,981.07,14944
"2026-06-08 14:20:00",29.38,40.53,0,0,980.97,14945
"2026-06-08 14:30:00",29.47,42.44,0,0,980.87,14946
"2026-06-08 14:40:00",29.59,43.8,0,0,980.76,14947
"2026-06-08 14:50:00",30.05,40.98,0,0,980.64,14948
"2026-06-08 15:00:00",30.08,41.35,0,0,980.51,14949
"2026-06-08 15:10:00",30.63,41.27,0,0,980.38,14950
"2026-06-08 15:20:00",30.5,41.96,0,0,980.28,14951
"2026-06-08 15:30:00",30.89,42.14,0,0,980.2,14952
"2026-06-08 15:40:00",30.89,41.04,0,0,980.13,14953
"2026-06-08 15:50:00",31.59,40.6,0,0,980.05,14954
"2026-06-08 16:00:00",30.44,41.75,0,0,979.94,14955
"2026-06-08 16:10:00",30.65,42.92,0,0,979.83,14956
"2026-06-08 16:20:00",31.15,41.91,0,0,979.76,14957
"2026-06-08 16:30:00",30.98,42.72,0,0,979.64,14958
"2026-06-08 16:40:00",30.72,42.56,0,0,979.54,14959
"2026-06-08 16:50:00",30.92,42.63,0,0,979.47,14960
"2026-06-08 17:00:00",29.13,45.46,0,0,979.39,14961
"2026-06-08 17:10:00",28.96,45.75,0,0,979.36,14962
"2026-06-08 17:20:00",29.11,45.83,0,0,979.33,14963
"2026-06-08 17:30:00",29.16,45.08,0,0,979.27,14964
"2026-06-08 17:40:00",28.08,48.14,0,0,979.2,14965
"2026-06-08 17:50:00",28.8,45.6,0,0,979.15,14966
"2026-06-08 18:00:00",28.38,45.17,0,0,979.1,14967
"2026-06-08 18:10:00",28.35,45.42,0,0,979.04,14968
"2026-06-08 18:20:00",28.38,45.21,0,0,978.98,14969
"2026-06-08 18:30:00",28.1,44.79,0,0,978.94,14970
"2026-06-08 18:40:00",28.01,45.46,0,0,978.91,14971
"2026-06-08 18:50:00",27.82,44.52,0,0,978.91,14972
"2026-06-08 19:00:00",27.8,46.49,0,0,978.9,14973
"2026-06-08 19:10:00",27.58,45.15,0,0,978.89,14974
"2026-06-08 19:20:00",27.34,45.15,0,0,978.91,14975
"2026-06-08 19:30:00",27.32,46.01,0,0,978.92,14976
"2026-06-08 19:40:00",27.41,45.52,0,0,978.92,14977
"2026-06-08 19:50:00",27.38,46.03,0,0,978.93,14978
"2026-06-08 20:00:00",27.45,46.79,0,0,978.96,14979
"2026-06-08 20:10:00",26.69,47.07,0,0,978.98,14980
"2026-06-08 20:20:00",26.33,48.72,0,0,978.99,14981
"2026-06-08 20:30:00",26,49.36,0,0,979.02,14982
"2026-06-08 20:40:00",25.4,51.07,0,0,979.05,14983
"2026-06-08 20:50:00",24.81,52.4,0,0,979.06,14984
"2026-06-08 21:00:00",24.22,53.16,0,0,979.07,14985
"2026-06-08 21:10:00",23.71,54.27,0,0,979.08,14986
"2026-06-08 21:20:00",23.24,55.54,0,0,979.1,14987
"2026-06-08 21:30:00",22.85,55.47,0,0,979.12,14988
"2026-06-08 21:40:00",22.44,56.9,0,0,979.13,14989
"2026-06-08 21:50:00",22.17,57.51,0,0,979.17,14990
"2026-06-08 22:00:00",21.93,57.69,0,0,979.18,14991
"2026-06-08 22:10:00",21.69,57.82,0,0,979.19,14992
"2026-06-08 22:20:00",21.35,56.98,0,0,979.2,14993
"2026-06-08 22:30:00",21.15,57.37,0,0,979.24,14994
"2026-06-08 22:40:00",21.11,58.08,0,0,979.24,14995
"2026-06-08 22:50:00",21.07,57.4,0,0,979.24,14996
"2026-06-08 23:00:00",20.91,58.62,0,0,979.24,14997
"2026-06-08 23:10:00",20.45,60.73,0,0,979.28,14998
"2026-06-08 23:20:00",20.38,60.86,0,0,979.3,14999
"2026-06-08 23:30:00",20.25,61.65,0,0,979.34,15000
"2026-06-08 23:40:00",20.12,62.38,0,0,979.4,15001
"2026-06-08 23:50:00",20.04,61.95,0,0,979.45,15002
"2026-06-09 00:00:00",20.01,62.4,0,0,979.5,15003
"2026-06-09 00:10:00",19.9,63.22,0,0,979.56,15004
"2026-06-09 00:20:00",19.53,64.4,0,0,979.6,15005
"2026-06-09 00:30:00",19.29,65.36,0,0,979.62,15006
"2026-06-09 00:40:00",19.11,66.3,0,0,979.6,15007
"2026-06-09 00:50:00",19.22,65.83,0,0,979.58,15008
"2026-06-09 01:00:00",19.12,66.45,0,0,979.54,15009
"2026-06-09 01:10:00",18.95,66.93,0,0,979.53,15010
"2026-06-09 01:20:00",18.67,68.03,0,0,979.51,15011
"2026-06-09 01:30:00",18.94,67.23,0,0,979.48,15012
"2026-06-09 01:40:00",18.92,67.62,0,0,979.47,15013
"2026-06-09 01:50:00",18.72,68.28,0,0,979.46,15014
"2026-06-09 02:00:00",18.53,68.78,0,0,979.45,15015
"2026-06-09 02:10:00",18.56,68.28,0,0,979.44,15016
"2026-06-09 02:20:00",18.36,69.37,0,0,979.41,15017
"2026-06-09 02:30:00",18.29,69.9,0,0,979.37,15018
"2026-06-09 02:40:00",17.98,70.77,0,0,979.34,15019
"2026-06-09 02:50:00",17.86,70.77,0,0,979.29,15020
"2026-06-09 03:00:00",17.74,71.35,0,0,979.23,15021
"2026-06-09 03:10:00",17.54,72.03,0,0,979.17,15022
"2026-06-09 03:20:00",17.41,72.52,0,0,979.1,15023
"2026-06-09 03:30:00",17.27,73.41,0,0,979.02,15024
"2026-06-09 03:40:00",17.37,72.98,0,0,978.93,15025
"2026-06-09 03:50:00",17.28,73.58,0,0,978.85,15026
"2026-06-09 04:00:00",17.05,74.06,0,0,978.78,15027
"2026-06-09 04:10:00",17,74.43,0,0,978.7,15028
"2026-06-09 04:20:00",17.02,73.23,0,0,978.61,15029
"2026-06-09 04:30:00",17.17,73.21,0,0,978.51,15030
"2026-06-09 04:40:00",17.16,73.3,0,0,978.46,15031
"2026-06-09 04:50:00",16.96,73.92,0,0,978.4,15032
"2026-06-09 05:00:00",16.96,72.93,0,0,978.35,15033
"2026-06-09 05:10:00",17.17,72.54,0,0,978.3,15034
"2026-06-09 05:20:00",16.98,73.89,0,0,978.27,15035
"2026-06-09 05:30:00",16.9,73.68,0,0,978.23,15036
"2026-06-09 05:40:00",16.9,73.57,0,0,978.21,15037
"2026-06-09 05:50:00",16.9,73.81,0,0,978.21,15038
"2026-06-09 06:00:00",16.83,74.7,0,0,978.21,15039
"2026-06-09 06:10:00",16.75,73.98,0,0,978.23,15040
"2026-06-09 06:20:00",16.65,75.26,0,0,978.27,15041
"2026-06-09 06:30:00",16.48,75.75,0,0,978.28,15042
"2026-06-09 06:40:00",16.54,76.84,0,0,978.32,15043
"2026-06-09 06:50:00",16.54,77.12,0,0,978.34,15044
"2026-06-09 07:00:00",16.5,77.35,0,0,978.34,15045
"2026-06-09 07:10:00",16.54,76.88,0,0,978.36,15046
"2026-06-09 07:20:00",16.52,76.19,0,0,978.39,15047
"2026-06-09 07:30:00",16.75,76.84,0,0,978.41,15048
"2026-06-09 07:40:00",16.89,77.49,0,0,978.44,15049
"2026-06-09 07:50:00",17.06,77.81,0,0,978.47,15050
"2026-06-09 08:00:00",17.34,78.65,0,0,978.5,15051
"2026-06-09 08:10:00",17.6,78.18,0,0,978.58,15052
"2026-06-09 08:20:00",17.96,76.89,0,0,978.59,15053
"2026-06-09 08:30:00",18.22,77.49,0,0,978.6,15054
"2026-06-09 08:40:00",18.56,77.15,0,0,978.62,15055
"2026-06-09 08:50:00",19.02,76.61,0,0,978.61,15056
"2026-06-09 09:00:00",19.5,76.9,0,0,978.63,15057
"2026-06-09 09:10:00",19.94,75.56,0,0,978.65,15058
"2026-06-09 09:20:00",20.29,75.2,0,0,978.68,15059
"2026-06-09 09:30:00",20.73,72.87,0,0,978.74,15060
"2026-06-09 09:40:00",20.94,71.79,0,0,978.76,15061
"2026-06-09 09:50:00",21.37,68.68,0,0,978.76,15062
"2026-06-09 10:00:00",21.66,67.43,0,0,978.77,15063
"2026-06-09 10:10:00",22.03,63.39,0,0,978.76,15064
"2026-06-09 10:20:00",22.24,62.57,0,0,978.74,15065
"2026-06-09 10:30:00",22.93,57.18,0,0,978.71,15066
"2026-06-09 10:40:00",23.85,56.24,0,0,978.68,15067
"2026-06-09 10:50:00",24.68,50.75,0,0,978.62,15068
"2026-06-09 11:00:00",24.88,50.66,0,0,978.57,15069
"2026-06-09 11:10:00",25.39,49.64,0,0,978.5,15070
"2026-06-09 11:20:00",25.56,49.32,0,0,978.45,15071
"2026-06-09 11:30:00",25.75,48.62,0,0,978.41,15072
"2026-06-09 11:40:00",25.71,49.17,0,0,978.38,15073
"2026-06-09 11:50:00",26.55,47.38,0,0,978.35,15074
"2026-06-09 12:00:00",26.66,46.44,0,0,978.31,15075
"2026-06-09 12:10:00",26.48,47.37,0,0,978.28,15076
"2026-06-09 12:20:00",26.88,47.43,0,0,978.24,15077
"2026-06-09 12:30:00",27,47.43,0,0,978.18,15078
"2026-06-09 12:40:00",27.15,45.76,0,0,978.14,15079
"2026-06-09 12:50:00",27.43,42.08,0,0,978.09,15080
"2026-06-09 13:00:01",27.66,43.95,0,0,978.04,15081
"2026-06-09 13:10:00",27.86,45.18,0,0,977.96,15082
"2026-06-09 13:20:00",27.94,43.23,0,0,977.9,15083
"2026-06-09 13:30:00",28.55,42.4,0,0,977.83,15084
"2026-06-09 13:40:04",28.79,45.17,0,0,977.72,15085
"2026-06-09 13:50:00",28.56,42.18,0,0,977.62,15086
"2026-06-09 14:00:00",29.02,42.49,0,0,977.55,15087
"2026-06-09 14:10:02",28.72,42.73,0,0,977.48,15088
"2026-06-09 14:20:00",29.24,44.72,0,0,977.39,15089
"2026-06-09 14:30:00",29.58,42.41,0,0,977.3,15090
"2026-06-09 14:40:00",29.58,41.74,0,0,977.22,15091
"2026-06-09 14:50:00",30.02,40.94,0,0,977.16,15092
"2026-06-09 15:00:00",30.16,40.57,0,0,977.1,15093
"2026-06-09 15:10:00",30.37,39.6,0,0,977.03,15094
"2026-06-09 15:20:00",29.98,37.07,0,0,976.96,15095
"2026-06-09 15:30:00",29.96,38.43,0,0,976.91,15096
"2026-06-09 15:40:00",30.8,37.61,0,0,976.89,15097
"2026-06-09 15:50:00",30.27,36.36,0,0,976.84,15098
"2026-06-09 16:00:00",30.1,31.33,0,0,976.79,15099
"2026-06-09 16:10:00",30.64,31.41,0,0,976.74,15100
"2026-06-09 16:20:00",30.41,34.26,0,0,976.67,15101
"2026-06-09 16:30:00",29.98,34.39,0,0,976.6,15102
"2026-06-09 16:40:00",30.2,33.63,0,0,976.54,15103
"2026-06-09 16:50:00",30.1,34.36,0,0,976.46,15104
"2026-06-09 17:00:00",30.71,36.69,0,0,976.37,15105
"2026-06-09 17:10:00",30.22,37.46,0,0,976.28,15106
"2026-06-09 17:20:00",29.79,36.35,0,0,976.19,15107
"2026-06-09 17:30:00",30.02,37.39,0,0,976.1,15108
"2026-06-09 17:40:00",29.76,38.01,0,0,976.04,15109
"2026-06-09 17:50:00",29.79,38.26,0,0,975.97,15110
"2026-06-09 18:00:00",29.61,36.44,0,0,975.92,15111
"2026-06-09 18:10:00",29.59,36.9,0,0,975.87,15112
"2026-06-09 18:20:00",29.53,37.73,0,0,975.82,15113
"2026-06-09 18:30:00",29.2,37.26,0,0,975.79,15114
"2026-06-09 18:40:00",29.04,37.08,0,0,975.75,15115
"2026-06-09 18:50:00",28.62,35.31,0,0,975.71,15116
"2026-06-09 19:00:00",28.45,36.06,0,0,975.67,15117
"2026-06-09 19:10:00",28.33,35.86,0,0,975.65,15118
"2026-06-09 19:20:00",28.27,35.79,0,0,975.64,15119
"2026-06-09 19:30:00",28.11,37.4,0,0,975.62,15120
"2026-06-09 19:40:00",27.74,37.96,0,0,975.63,15121
"2026-06-09 19:50:00",27.87,37.96,0,0,975.66,15122
"2026-06-09 20:00:00",27.73,39.81,0,0,975.7,15123
"2026-06-09 20:10:00",27.35,42.81,0,0,975.75,15124
"2026-06-09 20:20:00",27.08,42.15,0,0,975.79,15125
"2026-06-09 20:30:00",26.48,43.62,0,0,975.85,15126
"2026-06-09 20:40:00",26.18,45.09,0,0,975.91,15127
"2026-06-09 20:50:00",25.67,46.35,0,0,975.98,15128
"2026-06-09 21:00:00",25.16,50,0,0,976.05,15129
"2026-06-09 21:10:00",24.67,50.17,0,0,976.09,15130
"2026-06-09 21:20:00",24.44,50.78,0,0,976.15,15131
"2026-06-09 21:30:00",23.96,51.44,0,0,976.2,15132
"2026-06-09 21:40:00",23.67,51.54,0,0,976.24,15133
"2026-06-09 21:50:00",23.41,53.23,0,0,976.31,15134
"2026-06-09 22:00:00",23.21,55.12,0,0,976.4,15135
"2026-06-09 22:10:00",22.9,56.35,0,0,976.5,15136
"2026-06-09 22:20:00",22.81,57.5,0,0,976.59,15137
"2026-06-09 22:30:00",22.56,59.74,0,0,976.65,15138
"2026-06-09 22:40:00",22.45,60.14,0,0,976.72,15139
"2026-06-09 22:50:00",22.11,62.24,0,0,976.75,15140
"2026-06-09 23:00:00",21.93,62.95,0,0,976.75,15141
"2026-06-09 23:10:00",21.69,64.49,0,0,976.78,15142
"2026-06-09 23:20:00",21.56,65.65,0,0,976.78,15143
"2026-06-09 23:30:00",21.41,66.46,0,0,976.78,15144
"2026-06-09 23:40:00",21.32,67.5,0,0,976.76,15145
"2026-06-09 23:50:00",21.3,68.07,0,0,976.76,15146
"2026-06-10 00:00:00",21.14,69.01,0,0,976.76,15147
"2026-06-10 00:10:00",21.01,70.13,0,0,976.77,15148
"2026-06-10 00:20:00",20.94,70.61,0,0,976.77,15149
"2026-06-10 00:30:00",20.88,70.87,0,0,976.76,15150
"2026-06-10 00:40:00",20.88,70.42,0,0,976.76,15151
"2026-06-10 00:50:00",20.69,70.77,0,0,976.75,15152
"2026-06-10 01:00:00",20.62,70.91,0,0,976.73,15153
"2026-06-10 01:10:00",20.59,71.06,0,0,976.7,15154
"2026-06-10 01:20:00",20.48,70.89,0,0,976.64,15155
"2026-06-10 01:30:00",20.46,71.01,0,0,976.58,15156
"2026-06-10 01:40:00",20.36,71.38,0,0,976.53,15157
"2026-06-10 01:50:00",20.35,71.29,0,0,976.47,15158
"2026-06-10 02:00:00",20.19,72.08,0,0,976.43,15159
"2026-06-10 02:10:00",20.07,73.04,0,0,976.4,15160
"2026-06-10 02:20:00",19.88,73.82,0,0,976.37,15161
"2026-06-10 02:30:00",19.88,74.2,0,0,976.32,15162
"2026-06-10 02:40:00",19.8,75.01,0,0,976.27,15163
"2026-06-10 02:50:00",19.7,76.02,0,0,976.23,15164
"2026-06-10 03:00:00",19.62,76.66,0,0,976.19,15165
"2026-06-10 03:10:00",19.62,77.06,0,0,976.15,15166
"2026-06-10 03:20:00",19.46,77.68,0,0,976.11,15167
"2026-06-10 03:30:00",19.36,77.89,0,0,976.03,15168
"2026-06-10 03:40:00",19.39,78.34,0,0,975.95,15169
"2026-06-10 03:50:00",19.15,78.64,0,0,975.92,15170
"2026-06-10 04:00:00",19.12,79.47,0,0,975.89,15171
"2026-06-10 04:10:00",18.97,79.17,0,0,975.83,15172
"2026-06-10 04:20:00",18.54,80.06,0,0,975.8,15173
"2026-06-10 04:30:00",18.29,79.55,0,0,975.73,15174
"2026-06-10 04:40:00",18.1,79.87,0,0,975.7,15175
"2026-06-10 04:50:00",18.01,80.34,0,0,975.65,15176
"2026-06-10 05:00:00",17.99,80.2,0,0,975.63,15177
"2026-06-10 05:10:00",17.92,80.1,0,0,975.58,15178
"2026-06-10 05:20:00",17.67,80.71,0,0,975.55,15179
"2026-06-10 05:30:00",17.77,80.65,0,0,975.57,15180
"2026-06-10 05:40:00",17.73,80.12,0,0,975.57,15181
"2026-06-10 05:50:00",17.63,79.65,0,0,975.53,15182
"2026-06-10 06:00:00",17.73,79.43,0,0,975.5,15183
"2026-06-10 06:10:00",17.77,79.03,0,0,975.51,15184
"2026-06-10 06:20:00",18.08,78.59,0,0,975.5,15185
"2026-06-10 06:30:00",18.3,78.08,0,0,975.49,15186
"2026-06-10 06:40:00",18.37,78.76,0,0,975.52,15187
"2026-06-10 06:50:00",18.12,79.08,0,0,975.54,15188
"2026-06-10 07:00:00",18.08,78.66,0,0,975.56,15189
"2026-06-10 07:10:00",18.02,78.69,0,0,975.59,15190
"2026-06-10 07:20:00",18.26,78.2,0,0,975.58,15191
"2026-06-10 07:30:00",18.61,78.88,0,0,975.63,15192
"2026-06-10 07:40:00",18.77,76.84,0,0,975.74,15193
"2026-06-10 07:50:00",18.75,77.53,0,0,975.77,15194
"2026-06-10 08:00:00",19.09,76.86,0,0,975.82,15195
"2026-06-10 08:10:00",19.4,73.24,0,0,975.8,15196
"2026-06-10 08:20:00",19.39,72.86,0,0,975.77,15197
"2026-06-10 08:30:00",19.7,73.55,0,0,975.8,15198
"2026-06-10 08:40:00",19.8,71.57,0,0,975.81,15199
"2026-06-10 08:50:00",19.85,71.99,0,0,975.85,15200
"2026-06-10 09:00:00",20.07,72.07,0,0,975.92,15201
"2026-06-10 09:10:00",20.29,67.61,0,0,976,15202
"2026-06-10 09:20:00",20.29,69.3,0,0,976.03,15203
"2026-06-10 09:30:00",20.73,69.2,0,0,976.06,15204
"2026-06-10 09:40:00",20.8,66.18,0,0,976.11,15205
"2026-06-10 09:50:00",21.31,67.44,0,0,976.15,15206
"2026-06-10 10:00:00",21.86,69.21,0,0,976.16,15207
"2026-06-10 10:10:00",22.22,70.41,0,0,976.15,15208
"2026-06-10 10:20:00",22.24,70.7,0,0,976.16,15209
"2026-06-10 10:30:00",22.52,70.64,0,0,976.17,15210
"2026-06-10 10:40:00",23.13,70.12,0,0,976.14,15211
"2026-06-10 10:50:00",23.41,70.08,0,0,976.12,15212
"2026-06-10 11:00:00",24.08,69.27,0,0,976.1,15213
"2026-06-10 11:10:00",24.64,66.51,0,0,976.1,15214
"2026-06-10 11:20:00",24.27,67.37,0,0,976.08,15215
"2026-06-10 11:30:00",25.06,66.63,0,0,976.09,15216
"2026-06-10 11:40:00",25.25,65.86,0,0,976.05,15217
"2026-06-10 11:50:00",25.81,63.57,0,0,976.01,15218
"2026-06-10 12:00:00",25.95,65.46,0,0,975.95,15219
"2026-06-10 12:10:00",26.61,63.14,0,0,975.9,15220
"2026-06-10 12:20:00",26.43,62.58,0,0,975.81,15221
"2026-06-10 12:30:00",26.35,62.84,0,0,975.77,15222
"2026-06-10 12:40:00",26.35,61.95,0,0,975.72,15223
"2026-06-10 12:50:00",27.24,59.96,0,0,975.66,15224
"2026-06-10 13:00:00",26.46,61.87,0,0,975.61,15225
"2026-06-10 13:10:00",26.17,62.83,0,0,975.58,15226
"2026-06-10 13:20:00",27,57.51,0,0,975.53,15227
"2026-06-10 13:30:00",26.9,58.99,0,0,975.49,15228
"2026-06-10 13:40:00",27.65,58.92,0,0,975.39,15229
"2026-06-10 13:50:00",27.37,58.17,0,0,975.31,15230
"2026-06-10 14:00:00",27.8,58.82,0,0,975.22,15231
"2026-06-10 14:10:00",28.45,56.03,0,0,975.12,15232
"2026-06-10 14:20:00",28.25,54.89,0,0,975.03,15233
"2026-06-10 14:30:00",27.97,54.89,0,0,974.95,15234
"2026-06-10 14:40:00",28.22,54.33,0,0,974.86,15235
"2026-06-10 14:50:00",28.07,57.18,0,0,974.78,15236
"2026-06-10 15:00:00",28.92,55.27,0,0,974.72,15237
"2026-06-10 15:10:00",28.86,54.8,0,0,974.67,15238
"2026-06-10 15:20:00",29.07,56.2,0,0,974.61,15239
"2026-06-10 15:30:00",29.41,55.52,0,0,974.55,15240
"2026-06-10 15:40:00",28.28,55.28,0,0,974.51,15241
"2026-06-10 15:50:00",28.01,57.04,0,0,974.5,15242
"2026-06-10 16:00:00",28.04,56.28,0,0,974.49,15243
"2026-06-10 16:10:00",27.1,59.18,0,0,974.43,15244
"2026-06-10 16:20:00",26.57,56.56,0,0,974.41,15245
"2026-06-10 16:30:00",26.05,51.62,0,0,974.41,15246
"2026-06-10 16:40:00",25.9,52.76,0,0,974.39,15247
"2026-06-10 16:50:00",25.05,58.52,0,0,974.36,15248
"2026-06-10 17:00:00",24.65,60.44,0,0,974.34,15249
"2026-06-10 17:10:00",24.68,59.81,0,0,974.32,15250
"2026-06-10 17:20:00",24.91,57.25,0,0,974.27,15251
"2026-06-10 17:30:00",26.42,58.88,0,0,974.25,15252
"2026-06-10 17:40:00",27.12,60.67,0,0,974.21,15253
"2026-06-10 17:50:00",26.94,61.7,0,0,974.15,15254
"2026-06-10 18:00:00",27.15,62.73,0,0,974.1,15255
"2026-06-10 18:10:00",27.16,62.03,0,0,974.06,15256
"2026-06-10 18:20:00",27.04,61.75,0,0,974.03,15257
"2026-06-10 18:30:00",26.87,62.1,0,0,974.03,15258
"2026-06-10 18:40:00",27.05,63.16,0,0,974.02,15259
"2026-06-10 18:50:00",26.83,62.1,0,0,974.01,15260
"2026-06-10 19:00:00",26.67,62.22,0,0,973.99,15261
"2026-06-10 19:10:00",26.48,64.07,0,0,973.98,15262
"2026-06-10 19:20:00",26.19,64.63,0,0,973.98,15263
"2026-06-10 19:30:00",26.01,63.42,0,0,974,15264
"2026-06-10 19:40:00",26.04,63.71,0,0,974.02,15265
"2026-06-10 19:50:00",25.95,64.63,0,0,974.03,15266
"2026-06-10 20:00:00",25.62,65.04,0,0,974.08,15267
"2026-06-10 20:10:00",24.82,66.58,0,0,974.11,15268
"2026-06-10 20:20:00",24.36,67.92,0,0,974.14,15269
"2026-06-10 20:30:00",23.96,69.06,0,0,974.2,15270
"2026-06-10 20:40:00",23.69,69.92,0,0,974.26,15271
"2026-06-10 20:50:00",23.46,70.78,0,0,974.28,15272
"2026-06-10 21:00:00",23.28,70.61,0,0,974.34,15273
"2026-06-10 21:10:00",23.13,70.61,0,0,974.39,15274
"2026-06-10 21:20:00",22.98,71,0,0,974.45,15275
"2026-06-10 21:30:00",22.9,71.4,0,0,974.54,15276
"2026-06-10 21:40:00",22.68,71.68,0,0,974.66,15277
"2026-06-10 21:50:00",22.41,72.59,0,0,974.81,15278
"2026-06-10 22:00:00",22.14,73.9,0,0,974.95,15279
"2026-06-10 22:10:00",21.69,74.05,0,0,975.11,15280
"2026-06-10 22:20:00",21.46,74.38,0,0,975.29,15281
"2026-06-10 22:30:00",21.27,75.2,0,0,975.48,15282
"2026-06-10 22:40:00",20.9,74.02,0,0,975.61,15283
"2026-06-10 22:50:00",20.29,69.12,0,0,975.71,15284
"2026-06-10 23:00:00",19.82,67.86,0,0,975.81,15285
"2026-06-10 23:10:00",19.56,67.61,0,0,975.87,15286
"2026-06-10 23:20:00",19.25,67.68,0,0,975.96,15287
"2026-06-10 23:30:00",19.16,68.5,0,0,976.03,15288
"2026-06-10 23:40:00",19.05,69.12,0,0,976.11,15289
"2026-06-10 23:50:00",19.02,66.99,0,0,976.17,15290
"2026-06-11 00:00:00",18.89,64.95,0,0,976.22,15291
"2026-06-11 00:10:00",18.83,64.87,0,0,976.25,15292
"2026-06-11 00:20:00",18.92,65.24,0,0,976.26,15293
"2026-06-11 00:30:00",18.91,65.56,0,0,976.26,15294
"2026-06-11 00:40:00",18.71,64.11,0,0,976.24,15295
"2026-06-11 00:50:00",18.91,63.11,0,0,976.24,15296
"2026-06-11 01:00:00",18.95,62.26,0,0,976.24,15297
"2026-06-11 01:10:00",18.81,63.48,0,0,976.23,15298
"2026-06-11 01:20:00",18.56,64.13,0,0,976.25,15299
"2026-06-11 01:30:00",18.41,64.27,0,0,976.26,15300
"2026-06-11 01:40:00",18.58,63.75,0,0,976.25,15301
"2026-06-11 01:50:00",18.79,63.6,0,0,976.22,15302
"2026-06-11 02:00:00",18.83,59.65,0,0,976.18,15303
"2026-06-11 02:10:00",18.79,60.14,0,0,976.15,15304
"2026-06-11 02:20:00",19.02,57.69,0,0,976.11,15305
"2026-06-11 02:30:00",19.18,57.36,0,0,976.07,15306
"2026-06-11 02:40:00",19.33,57.26,0,0,976.03,15307
"2026-06-11 02:50:00",19.39,56.46,0,0,975.96,15308
"2026-06-11 03:00:00",19.5,55.19,0,0,975.91,15309
"2026-06-11 03:10:00",19.5,54.75,0,0,975.85,15310
"2026-06-11 03:20:00",19.57,53.5,0,0,975.75,15311
"2026-06-11 03:30:00",19.49,56.15,0,0,975.7,15312
"2026-06-11 03:40:00",19.39,55.72,0,0,975.63,15313
"2026-06-11 03:50:00",19.39,58.92,0,0,975.55,15314
"2026-06-11 04:00:00",19.27,59.2,0,0,975.51,15315
"2026-06-11 04:10:00",19.05,58.24,0,0,975.44,15316
"2026-06-11 04:20:00",18.91,58.82,0,0,975.41,15317
"2026-06-11 04:30:00",18.71,58.59,0,0,975.39,15318
"2026-06-11 04:40:00",18.49,58.12,0,0,975.34,15319
"2026-06-11 04:50:00",18.49,57.47,0,0,975.31,15320
"2026-06-11 05:00:00",18.58,57.73,0,0,975.28,15321
"2026-06-11 05:10:00",18.57,56.54,0,0,975.26,15322
"2026-06-11 05:20:00",18.28,57.12,0,0,975.24,15323
"2026-06-11 05:30:00",17.93,60.29,0,0,975.22,15324
"2026-06-11 05:40:00",17.79,58.63,0,0,975.22,15325
